timestamp,event,mint,symbol,setup,price_usd,size_usd,fee_usd,pnl_usd,rug_verdict,movement,features,reason
2026-08-27 20:25:05,SKIP,DMXBsVBwfuzc5axa2vz6Ba2BzAxcUmn6V7ZtsJFEpump,TOADS,,,,,,SAFE,bo:flow_weak (18/26); pb:dd_out_of_band (0.2%),,setup: bo:flow_weak (18/26); pb:dd_out_of_band (0.2%)
2026-08-27 20:26:14,SKIP,4kjruqGHDsSqkMdFfCjV7Vb62HPFhtXyWc2t6JpQzDnz,GTA6,,,,,,SAFE,bo:1h_out_of_band (-12%); bo:5m_negative (-10.3%); bo:flow_weak (53/94); pb:1h_out_of_band (-12%),,setup: bo:1h_out_of_band (-12%); bo:5m_negative (-10.3%); bo:flow_weak (53/94); pb:1h_out_of_band (-12%)
2026-08-27 20:26:28,SKIP,7n8kRipxAQBfpGQtcGA2AbkM2HASSVCzqZ5F3QEopump,Zoe,,,,,,SAFE,bo:1h_out_of_band (-25%); bo:5m_negative (-10.6%); pb:1h_out_of_band (-25%); pb:still_dumping (-10.6%),,setup: bo:1h_out_of_band (-25%); bo:5m_negative (-10.6%); pb:1h_out_of_band (-25%); pb:still_dumping (-10.6%)
2026-08-27 20:26:36,SKIP,E3i7sTY5QYEBh3itepnomZQt7Eh5kzmHFk1vkm2pump,cc,,,,,,SAFE,bo:late_slope (-4.13); pb:not_turning (-4.13),,setup: bo:late_slope (-4.13); pb:not_turning (-4.13)
2026-08-27 20:26:48,SKIP,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,,,,,,,,,buy_failed: 429 Client Error: Too Many Requests for url: https://api.jup.ag/price/v3?ids=So11111111111111111111111111111111111111112
2026-08-27 20:29:39,SCREEN,TTWofwAge91oFhZs7kpQdyrVRkmevgM88xijGvQFbKo,TTWO,,,,,,RUG_RISK,,,"RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top10_holders | warn:organic_buyers_5m"
2026-08-27 20:29:39,SKIP,TTWofwAge91oFhZs7kpQdyrVRkmevgM88xijGvQFbKo,TTWO,,,,,,RUG_RISK,,,"rug_screen: RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top10_holders | warn:organic_buyers_5m"
2026-08-27 20:29:47,SCREEN,7n8kRipxAQBfpGQtcGA2AbkM2HASSVCzqZ5F3QEopump,Zoe,,,,,,SAFE,,,"SAFE score=84 | warn:dev_history,organic_buyers_5m"
2026-08-27 20:29:50,SCREEN,4kjruqGHDsSqkMdFfCjV7Vb62HPFhtXyWc2t6JpQzDnz,GTA6,,,,,,SAFE,,,"SAFE score=84 | warn:dev_history,organic_buyers_5m"
2026-08-27 20:29:52,SCREEN,SKHYhSjuRWHgikq8eRKbtBbpABgJSkd7ytQV14i9EQ3,SKHY,,,,,,RUG_RISK,,,"RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top1_holder,top10_holders,sell_route | warn:organic_buyers_5m"
2026-08-27 20:29:52,SKIP,SKHYhSjuRWHgikq8eRKbtBbpABgJSkd7ytQV14i9EQ3,SKHY,,,,,,RUG_RISK,,,"rug_screen: RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top1_holder,top10_holders,sell_route | warn:organic_buyers_5m"
2026-08-27 20:30:00,SCREEN,E3i7sTY5QYEBh3itepnomZQt7Eh5kzmHFk1vkm2pump,cc,,,,,,SAFE,,,SAFE score=92 | warn:organic_buyers_5m
2026-08-27 20:30:03,SCREEN,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,,,,,,SAFE,,,SAFE score=100
2026-08-27 20:30:09,SCREEN,zj1jpp7QMveWHLs61vL9KMZf254KvW7j4AAmBF8ry2k,BULLSHIT,,,,,,SAFE,,,SAFE score=100
2026-08-27 20:31:09,SCREEN,hgin2YeSuc6JXDwiTKGxZaw1xkDHKicUAHPV3u9pump,PHASEONE,,,,,,SAFE,,,"SAFE score=84 | warn:dev_history,organic_buyers_5m"
2026-08-27 20:32:18,SKIP,7n8kRipxAQBfpGQtcGA2AbkM2HASSVCzqZ5F3QEopump,Zoe,,,,,,SAFE,bo:1h_out_of_band (-22%); pb:1h_out_of_band (-22%); pb:dd_out_of_band (-0.0%),,setup: bo:1h_out_of_band (-22%); pb:1h_out_of_band (-22%); pb:dd_out_of_band (-0.0%)
2026-08-27 20:32:40,SKIP,4kjruqGHDsSqkMdFfCjV7Vb62HPFhtXyWc2t6JpQzDnz,GTA6,,,,,,SAFE,bo:1h_out_of_band (-13%); bo:late_slope (-2.45); pb:1h_out_of_band (-13%),,setup: bo:1h_out_of_band (-13%); bo:late_slope (-2.45); pb:1h_out_of_band (-13%)
2026-08-27 20:32:42,SKIP,E3i7sTY5QYEBh3itepnomZQt7Eh5kzmHFk1vkm2pump,cc,,,,,,,,,buy_failed: 429 Client Error: Too Many Requests for url: https://api.jup.ag/price/v3?ids=So11111111111111111111111111111111111111112
2026-08-27 20:32:48,SKIP,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,,,,,,,,,buy_failed: Jupiter could not build a swap: Insufficient funds
2026-08-27 20:32:58,SKIP,zj1jpp7QMveWHLs61vL9KMZf254KvW7j4AAmBF8ry2k,BULLSHIT,,,,,,,,,buy_failed: Jupiter could not build a swap: Insufficient funds
2026-08-27 20:33:42,SKIP,hgin2YeSuc6JXDwiTKGxZaw1xkDHKicUAHPV3u9pump,PHASEONE,,,,,,SAFE,bo:1h_out_of_band (-36%); bo:flow_weak (0/6); pb:1h_out_of_band (-36%),,setup: bo:1h_out_of_band (-36%); bo:flow_weak (0/6); pb:1h_out_of_band (-36%)
2026-08-27 20:35:44,SCREEN,TTWofwAge91oFhZs7kpQdyrVRkmevgM88xijGvQFbKo,TTWO,,,,,,RUG_RISK,,,"RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top10_holders | warn:organic_buyers_5m"
2026-08-27 20:35:44,SKIP,TTWofwAge91oFhZs7kpQdyrVRkmevgM88xijGvQFbKo,TTWO,,,,,,RUG_RISK,,,"rug_screen: RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top10_holders | warn:organic_buyers_5m"
2026-08-27 20:35:56,SCREEN,7n8kRipxAQBfpGQtcGA2AbkM2HASSVCzqZ5F3QEopump,Zoe,,,,,,SAFE,,,SAFE score=92 | warn:dev_history
2026-08-27 20:35:58,SCREEN,4kjruqGHDsSqkMdFfCjV7Vb62HPFhtXyWc2t6JpQzDnz,GTA6,,,,,,SAFE,,,SAFE score=92 | warn:dev_history
2026-08-27 20:36:00,SCREEN,SKHYhSjuRWHgikq8eRKbtBbpABgJSkd7ytQV14i9EQ3,SKHY,,,,,,RUG_RISK,,,"RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top1_holder,top10_holders,sell_route | warn:organic_buyers_5m"
2026-08-27 20:36:00,SKIP,SKHYhSjuRWHgikq8eRKbtBbpABgJSkd7ytQV14i9EQ3,SKHY,,,,,,RUG_RISK,,,"rug_screen: RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top1_holder,top10_holders,sell_route | warn:organic_buyers_5m"
2026-08-27 20:36:14,SCREEN,E3i7sTY5QYEBh3itepnomZQt7Eh5kzmHFk1vkm2pump,cc,,,,,,SAFE,,,SAFE score=100
2026-08-27 20:36:19,SCREEN,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,,,,,,SAFE,,,SAFE score=100
2026-08-27 20:36:23,SCREEN,zj1jpp7QMveWHLs61vL9KMZf254KvW7j4AAmBF8ry2k,BULLSHIT,,,,,,SAFE,,,SAFE score=100
2026-08-27 20:37:20,SCREEN,hgin2YeSuc6JXDwiTKGxZaw1xkDHKicUAHPV3u9pump,PHASEONE,,,,,,SAFE,,,"SAFE score=84 | warn:dev_history,organic_buyers_5m"
2026-08-27 20:37:37,SCALE,FZqdw6oSDCbHtKYxmhnfbi97SnyVy8jaYpdCoMrrjKa2,Pistacio,breakout,0.0055450904,,,,,,,"tp1 hit (1.27x) — stop->breakeven, trail 24%"
2026-08-27 20:38:39,SKIP,7n8kRipxAQBfpGQtcGA2AbkM2HASSVCzqZ5F3QEopump,Zoe,,,,,,SAFE,bo:1h_out_of_band (-24%); pb:1h_out_of_band (-24%),,setup: bo:1h_out_of_band (-24%); pb:1h_out_of_band (-24%)
2026-08-27 20:38:41,SKIP,4kjruqGHDsSqkMdFfCjV7Vb62HPFhtXyWc2t6JpQzDnz,GTA6,,,,,,SAFE,bo:1h_out_of_band (-16%); bo:late_slope (-9.49); pb:1h_out_of_band (-16%); pb:not_turning (-9.49),,setup: bo:1h_out_of_band (-16%); bo:late_slope (-9.49); pb:1h_out_of_band (-16%); pb:not_turning (-9.49)
2026-08-27 20:38:50,SKIP,E3i7sTY5QYEBh3itepnomZQt7Eh5kzmHFk1vkm2pump,cc,,,,,,,,,buy_failed: Jupiter could not build a swap: Insufficient funds
2026-08-27 20:38:51,SKIP,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,,,,,,,,,buy_failed: Jupiter could not build a swap: Insufficient funds
2026-08-27 20:38:53,SKIP,zj1jpp7QMveWHLs61vL9KMZf254KvW7j4AAmBF8ry2k,BULLSHIT,,,,,,,,,"buy_failed: Jupiter could not build a swap: {'code': 429, 'message': '[API Gateway] Too many requests'}"
2026-08-27 20:39:55,SKIP,hgin2YeSuc6JXDwiTKGxZaw1xkDHKicUAHPV3u9pump,PHASEONE,,,,,,SAFE,bo:1h_out_of_band (-16%); pb:1h_out_of_band (-16%); pb:dd_out_of_band (-0.0%),,setup: bo:1h_out_of_band (-16%); pb:1h_out_of_band (-16%); pb:dd_out_of_band (-0.0%)
2026-08-27 20:41:47,SCREEN,TTWofwAge91oFhZs7kpQdyrVRkmevgM88xijGvQFbKo,TTWO,,,,,,RUG_RISK,,,"RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top10_holders | warn:organic_buyers_5m"
2026-08-27 20:41:47,SKIP,TTWofwAge91oFhZs7kpQdyrVRkmevgM88xijGvQFbKo,TTWO,,,,,,RUG_RISK,,,"rug_screen: RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top10_holders | warn:organic_buyers_5m"
2026-08-27 20:41:57,SCREEN,7n8kRipxAQBfpGQtcGA2AbkM2HASSVCzqZ5F3QEopump,Zoe,,,,,,SAFE,,,SAFE score=92 | warn:dev_history
2026-08-27 20:41:59,SCREEN,4kjruqGHDsSqkMdFfCjV7Vb62HPFhtXyWc2t6JpQzDnz,GTA6,,,,,,SAFE,,,SAFE score=92 | warn:dev_history
2026-08-27 20:42:02,SCREEN,SKHYhSjuRWHgikq8eRKbtBbpABgJSkd7ytQV14i9EQ3,SKHY,,,,,,RUG_RISK,,,"RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top1_holder,top10_holders,sell_route | warn:organic_buyers_5m"
2026-08-27 20:42:02,SKIP,SKHYhSjuRWHgikq8eRKbtBbpABgJSkd7ytQV14i9EQ3,SKHY,,,,,,RUG_RISK,,,"rug_screen: RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top1_holder,top10_holders,sell_route | warn:organic_buyers_5m"
2026-08-27 20:42:08,SCREEN,E3i7sTY5QYEBh3itepnomZQt7Eh5kzmHFk1vkm2pump,cc,,,,,,SAFE,,,SAFE score=100
2026-08-27 20:42:11,SCREEN,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,,,,,,SAFE,,,SAFE score=100
2026-08-27 20:42:18,SCREEN,zj1jpp7QMveWHLs61vL9KMZf254KvW7j4AAmBF8ry2k,BULLSHIT,,,,,,SAFE,,,SAFE score=100
2026-08-27 20:44:54,SKIP,7n8kRipxAQBfpGQtcGA2AbkM2HASSVCzqZ5F3QEopump,Zoe,,,,,,SAFE,bo:1h_out_of_band (-32%); bo:flow_weak (57/94); pb:1h_out_of_band (-32%),,setup: bo:1h_out_of_band (-32%); bo:flow_weak (57/94); pb:1h_out_of_band (-32%)
2026-08-27 20:44:57,SKIP,4kjruqGHDsSqkMdFfCjV7Vb62HPFhtXyWc2t6JpQzDnz,GTA6,,,,,,SAFE,bo:1h_out_of_band (-11%); pb:1h_out_of_band (-11%); pb:dd_out_of_band (0.1%),,setup: bo:1h_out_of_band (-11%); pb:1h_out_of_band (-11%); pb:dd_out_of_band (0.1%)
2026-08-27 20:45:01,SKIP,E3i7sTY5QYEBh3itepnomZQt7Eh5kzmHFk1vkm2pump,cc,,,,,,,,,buy_failed: 429 Client Error: Too Many Requests for url: https://api.jup.ag/price/v3?ids=So11111111111111111111111111111111111111112
2026-08-27 20:45:03,SKIP,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,,,,,,,,,buy_failed: 429 Client Error: Too Many Requests for url: https://api.jup.ag/price/v3?ids=So11111111111111111111111111111111111111112
2026-08-27 20:45:04,SKIP,zj1jpp7QMveWHLs61vL9KMZf254KvW7j4AAmBF8ry2k,BULLSHIT,,,,,,,,,buy_failed: 429 Client Error: Too Many Requests for url: https://api.jup.ag/price/v3?ids=So11111111111111111111111111111111111111112
2026-08-27 20:45:17,ERROR,FZqdw6oSDCbHtKYxmhnfbi97SnyVy8jaYpdCoMrrjKa2,Pistacio,,,,,,,,,sell_failed: 429 Client Error: Too Many Requests for url: https://api.jup.ag/price/v3?ids=So11111111111111111111111111111111111111112
2026-08-27 20:45:28,ERROR,FZqdw6oSDCbHtKYxmhnfbi97SnyVy8jaYpdCoMrrjKa2,Pistacio,,,,,,,,,"sell_failed: Jupiter could not build a swap: {'code': 429, 'message': '[API Gateway] Too many requests'}"
2026-08-27 20:45:35,SELL,FZqdw6oSDCbHtKYxmhnfbi97SnyVy8jaYpdCoMrrjKa2,Pistacio,breakout,0.0054327552,6.16,0.0011,1.2106,,,rug_score=92;liq_usd=508835;mcap_usd=4.25294e+06;vol24_usd=1.06341e+07;holders=18876;top1_pct=12.72;organic_score=92.03;chg5m_pct=-0.87;chg1h_pct=8.87;chg24h_pct=-10.29;organic_buyers_5m=8;buys_5m=74;sells_5m=88;dev_mints=3888;setup_breakout=1;setup_pullback=0;mv_return_pct=-1.651;mv_drawdown_pct=-1.756;mv_slope=-0.6095;mv_late_slope=-0.8327;mv_vol_pct=0.398;mv_below_high_pct=-1.756;mv_above_low_pct=0;mv_holder_growth=-2.143;mv_liq_trend_pct=-0.422,rug_tripwire_liq (-35% vs entry)
2026-08-27 20:47:24,SCREEN,GUmbtfjSZkybSFgPibBcvwExEBdXwewJHR5PkTjzpump,Morty,,,,,,SAFE,,,SAFE score=100
2026-08-27 20:47:50,SCREEN,TTWofwAge91oFhZs7kpQdyrVRkmevgM88xijGvQFbKo,TTWO,,,,,,RUG_RISK,,,"RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top10_holders,sell_route | warn:organic_buyers_5m"
2026-08-27 20:47:50,SKIP,TTWofwAge91oFhZs7kpQdyrVRkmevgM88xijGvQFbKo,TTWO,,,,,,RUG_RISK,,,"rug_screen: RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top10_holders,sell_route | warn:organic_buyers_5m"
2026-08-27 20:47:57,SCREEN,7n8kRipxAQBfpGQtcGA2AbkM2HASSVCzqZ5F3QEopump,Zoe,,,,,,SAFE,,,"SAFE score=82 | warn:dev_history,price_5m"
2026-08-27 20:47:59,SCREEN,4kjruqGHDsSqkMdFfCjV7Vb62HPFhtXyWc2t6JpQzDnz,GTA6,,,,,,SAFE,,,SAFE score=92 | warn:dev_history
2026-08-27 20:48:01,SCREEN,SKHYhSjuRWHgikq8eRKbtBbpABgJSkd7ytQV14i9EQ3,SKHY,,,,,,RUG_RISK,,,"RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top1_holder,top10_holders,sell_route | warn:organic_buyers_5m"
2026-08-27 20:48:01,SKIP,SKHYhSjuRWHgikq8eRKbtBbpABgJSkd7ytQV14i9EQ3,SKHY,,,,,,RUG_RISK,,,"rug_screen: RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top1_holder,top10_holders,sell_route | warn:organic_buyers_5m"
2026-08-27 20:48:09,SCREEN,E3i7sTY5QYEBh3itepnomZQt7Eh5kzmHFk1vkm2pump,cc,,,,,,SAFE,,,SAFE score=92 | warn:organic_buyers_5m
2026-08-27 20:48:13,SCREEN,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,,,,,,SAFE,,,SAFE score=100
2026-08-27 20:48:15,SCREEN,zj1jpp7QMveWHLs61vL9KMZf254KvW7j4AAmBF8ry2k,BULLSHIT,,,,,,SAFE,,,SAFE score=100
2026-08-27 20:50:00,BUY,GUmbtfjSZkybSFgPibBcvwExEBdXwewJHR5PkTjzpump,Morty,breakout,0.0014673347,5.00,0.0011,,SAFE,"breakout: 0.0% off high, 1h +7%, flow 29/28, late slope 6.57",rug_score=100;liq_usd=162963;mcap_usd=1.35337e+06;vol24_usd=2.2858e+06;holders=6793;top1_pct=17.36;organic_score=75;chg5m_pct=3.74;chg1h_pct=7.41;chg24h_pct=-19.37;organic_buyers_5m=3;buys_5m=29;sells_5m=28;dev_mints=110;setup_breakout=1;setup_pullback=0;mv_return_pct=2.834;mv_drawdown_pct=0;mv_slope=0.8247;mv_late_slope=6.565;mv_vol_pct=1.006;mv_below_high_pct=0;mv_above_low_pct=3.709;mv_holder_growth=3.122;mv_liq_trend_pct=2.968,breakout | stop 0.0012912545 | SAFE score=100
2026-08-27 20:50:31,SKIP,7n8kRipxAQBfpGQtcGA2AbkM2HASSVCzqZ5F3QEopump,Zoe,,,,,,SAFE,bo:1h_out_of_band (-38%); bo:5m_negative (-12.4%); pb:1h_out_of_band (-38%); pb:still_dumping (-12.4%),,setup: bo:1h_out_of_band (-38%); bo:5m_negative (-12.4%); pb:1h_out_of_band (-38%); pb:still_dumping (-12.4%)
2026-08-27 20:50:34,SKIP,4kjruqGHDsSqkMdFfCjV7Vb62HPFhtXyWc2t6JpQzDnz,GTA6,,,,,,SAFE,bo:1h_out_of_band (-11%); pb:1h_out_of_band (-11%); pb:dd_out_of_band (-0.0%),,setup: bo:1h_out_of_band (-11%); pb:1h_out_of_band (-11%); pb:dd_out_of_band (-0.0%)
2026-08-27 20:50:49,SKIP,E3i7sTY5QYEBh3itepnomZQt7Eh5kzmHFk1vkm2pump,cc,,,,,,,,,buy_failed: 429 Client Error: Too Many Requests for url: https://api.jup.ag/price/v3?ids=So11111111111111111111111111111111111111112
2026-08-27 20:51:00,SKIP,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,,,,,,,,,buy_failed: Jupiter could not build a swap: Insufficient funds
2026-08-27 20:51:06,SKIP,zj1jpp7QMveWHLs61vL9KMZf254KvW7j4AAmBF8ry2k,BULLSHIT,,,,,,,,,buy_failed: 429 Client Error: Too Many Requests for url: https://api.jup.ag/price/v3?ids=So11111111111111111111111111111111111111112
2026-08-27 20:53:49,SCREEN,TTWofwAge91oFhZs7kpQdyrVRkmevgM88xijGvQFbKo,TTWO,,,,,,RUG_RISK,,,"RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top10_holders | warn:organic_buyers_5m"
2026-08-27 20:53:49,SKIP,TTWofwAge91oFhZs7kpQdyrVRkmevgM88xijGvQFbKo,TTWO,,,,,,RUG_RISK,,,"rug_screen: RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top10_holders | warn:organic_buyers_5m"
2026-08-27 20:53:58,SCREEN,7n8kRipxAQBfpGQtcGA2AbkM2HASSVCzqZ5F3QEopump,Zoe,,,,,,SAFE,,,SAFE score=92 | warn:dev_history
2026-08-27 20:54:01,SCREEN,4kjruqGHDsSqkMdFfCjV7Vb62HPFhtXyWc2t6JpQzDnz,GTA6,,,,,,SAFE,,,SAFE score=92 | warn:dev_history
2026-08-27 20:54:04,SCREEN,SKHYhSjuRWHgikq8eRKbtBbpABgJSkd7ytQV14i9EQ3,SKHY,,,,,,RUG_RISK,,,"RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top1_holder,top10_holders | warn:organic_buyers_5m"
2026-08-27 20:54:04,SKIP,SKHYhSjuRWHgikq8eRKbtBbpABgJSkd7ytQV14i9EQ3,SKHY,,,,,,RUG_RISK,,,"rug_screen: RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top1_holder,top10_holders | warn:organic_buyers_5m"
2026-08-27 20:54:11,SCREEN,E3i7sTY5QYEBh3itepnomZQt7Eh5kzmHFk1vkm2pump,cc,,,,,,SAFE,,,SAFE score=92 | warn:organic_buyers_5m
2026-08-27 20:54:15,SCREEN,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,,,,,,SAFE,,,SAFE score=100
2026-08-27 20:54:17,SCREEN,zj1jpp7QMveWHLs61vL9KMZf254KvW7j4AAmBF8ry2k,BULLSHIT,,,,,,RUG_RISK,,,RUG_RISK score=100 | hard_fail:sell_route
2026-08-27 20:54:17,SKIP,zj1jpp7QMveWHLs61vL9KMZf254KvW7j4AAmBF8ry2k,BULLSHIT,,,,,,RUG_RISK,,,rug_screen: RUG_RISK score=100 | hard_fail:sell_route
2026-08-27 20:54:24,SCREEN,EhCzWhMyUAo87bQ663fV2A6reLhXgdhdcf9ynJV8pump,POKEMON,,,,,,SAFE,,,SAFE score=100
2026-08-27 20:56:50,SKIP,7n8kRipxAQBfpGQtcGA2AbkM2HASSVCzqZ5F3QEopump,Zoe,,,,,,SAFE,bo:1h_out_of_band (-28%); bo:flow_weak (49/104); bo:late_slope (-7.54); pb:1h_out_of_band (-28%),,setup: bo:1h_out_of_band (-28%); bo:flow_weak (49/104); bo:late_slope (-7.54); pb:1h_out_of_band (-28%)
2026-08-27 20:56:52,SKIP,4kjruqGHDsSqkMdFfCjV7Vb62HPFhtXyWc2t6JpQzDnz,GTA6,,,,,,SAFE,bo:1h_out_of_band (-9%); pb:1h_out_of_band (-9%); pb:dd_out_of_band (-0.0%),,setup: bo:1h_out_of_band (-9%); pb:1h_out_of_band (-9%); pb:dd_out_of_band (-0.0%)
2026-08-27 20:56:53,SKIP,E3i7sTY5QYEBh3itepnomZQt7Eh5kzmHFk1vkm2pump,cc,,,,,,,,,buy_failed: 429 Client Error: Too Many Requests for url: https://api.jup.ag/price/v3?ids=So11111111111111111111111111111111111111112
2026-08-27 20:57:04,SKIP,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,,,,,,,,,buy_failed: Jupiter could not build a swap: Insufficient funds
2026-08-27 20:57:06,SKIP,EhCzWhMyUAo87bQ663fV2A6reLhXgdhdcf9ynJV8pump,POKEMON,,,,,,SAFE,bo:window_flat (-10.9%); bo:5m_negative (-18.1%); bo:late_slope (-16.67); pb:still_dumping (-18.1%),,setup: bo:window_flat (-10.9%); bo:5m_negative (-18.1%); bo:late_slope (-16.67); pb:still_dumping (-18.1%)
2026-08-27 21:00:08,SCREEN,TTWofwAge91oFhZs7kpQdyrVRkmevgM88xijGvQFbKo,TTWO,,,,,,RUG_RISK,,,"RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top10_holders | warn:organic_buyers_5m"
2026-08-27 21:00:08,SKIP,TTWofwAge91oFhZs7kpQdyrVRkmevgM88xijGvQFbKo,TTWO,,,,,,RUG_RISK,,,"rug_screen: RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top10_holders | warn:organic_buyers_5m"
2026-08-27 21:00:14,SCREEN,7n8kRipxAQBfpGQtcGA2AbkM2HASSVCzqZ5F3QEopump,Zoe,,,,,,SAFE,,,SAFE score=92 | warn:dev_history
2026-08-27 21:00:16,SCREEN,4kjruqGHDsSqkMdFfCjV7Vb62HPFhtXyWc2t6JpQzDnz,GTA6,,,,,,RUG_RISK,,,RUG_RISK score=92 | hard_fail:sell_route | warn:dev_history
2026-08-27 21:00:16,SKIP,4kjruqGHDsSqkMdFfCjV7Vb62HPFhtXyWc2t6JpQzDnz,GTA6,,,,,,RUG_RISK,,,rug_screen: RUG_RISK score=92 | hard_fail:sell_route | warn:dev_history
2026-08-27 21:00:21,SCREEN,SKHYhSjuRWHgikq8eRKbtBbpABgJSkd7ytQV14i9EQ3,SKHY,,,,,,RUG_RISK,,,"RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top1_holder,top10_holders | warn:organic_buyers_5m"
2026-08-27 21:00:21,SKIP,SKHYhSjuRWHgikq8eRKbtBbpABgJSkd7ytQV14i9EQ3,SKHY,,,,,,RUG_RISK,,,"rug_screen: RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top1_holder,top10_holders | warn:organic_buyers_5m"
2026-08-27 21:00:28,SCREEN,E3i7sTY5QYEBh3itepnomZQt7Eh5kzmHFk1vkm2pump,cc,,,,,,SAFE,,,SAFE score=92 | warn:organic_buyers_5m
2026-08-27 21:00:32,SCREEN,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,,,,,,SAFE,,,SAFE score=100
2026-08-27 21:00:34,SCREEN,zj1jpp7QMveWHLs61vL9KMZf254KvW7j4AAmBF8ry2k,BULLSHIT,,,,,,RUG_RISK,,,RUG_RISK score=100 | hard_fail:sell_route
2026-08-27 21:00:34,SKIP,zj1jpp7QMveWHLs61vL9KMZf254KvW7j4AAmBF8ry2k,BULLSHIT,,,,,,RUG_RISK,,,rug_screen: RUG_RISK score=100 | hard_fail:sell_route
2026-08-27 21:02:47,SKIP,7n8kRipxAQBfpGQtcGA2AbkM2HASSVCzqZ5F3QEopump,Zoe,,,,,,SAFE,bo:1h_out_of_band (-24%); bo:flow_weak (86/134); pb:1h_out_of_band (-24%),,setup: bo:1h_out_of_band (-24%); bo:flow_weak (86/134); pb:1h_out_of_band (-24%)
2026-08-27 21:03:04,SKIP,E3i7sTY5QYEBh3itepnomZQt7Eh5kzmHFk1vkm2pump,cc,,,,,,SAFE,bo:flow_weak (8/13); pb:dd_out_of_band (-0.0%),,setup: bo:flow_weak (8/13); pb:dd_out_of_band (-0.0%)
2026-08-27 21:03:07,SKIP,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,,,,,,,,,buy_failed: 429 Client Error: Too Many Requests for url: https://api.jup.ag/price/v3?ids=So11111111111111111111111111111111111111112
2026-08-27 21:06:10,SCREEN,TTWofwAge91oFhZs7kpQdyrVRkmevgM88xijGvQFbKo,TTWO,,,,,,RUG_RISK,,,"RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top10_holders | warn:organic_buyers_5m"
2026-08-27 21:06:10,SKIP,TTWofwAge91oFhZs7kpQdyrVRkmevgM88xijGvQFbKo,TTWO,,,,,,RUG_RISK,,,"rug_screen: RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top10_holders | warn:organic_buyers_5m"
2026-08-27 21:06:17,SCREEN,7n8kRipxAQBfpGQtcGA2AbkM2HASSVCzqZ5F3QEopump,Zoe,,,,,,SAFE,,,SAFE score=92 | warn:dev_history
2026-08-27 21:06:19,SCREEN,4kjruqGHDsSqkMdFfCjV7Vb62HPFhtXyWc2t6JpQzDnz,GTA6,,,,,,SAFE,,,SAFE score=92 | warn:dev_history
2026-08-27 21:06:23,SCREEN,SKHYhSjuRWHgikq8eRKbtBbpABgJSkd7ytQV14i9EQ3,SKHY,,,,,,RUG_RISK,,,"RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top1_holder,top10_holders,sell_route | warn:organic_buyers_5m"
